"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
24-Jul,,,,,,,,,,,,,,
BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS',,,,,,,,,,,,,,
DEFINITIONS:  DCB0147 Amd 16/2019,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME,,,PERCENTAGE,,NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER,REFERRAL ROUTE,SUSPECTED CANCER OR BREAST SYMPTOMATIC (2),TOTAL,WITHIN 28 DAYS,AFTER 28 DAYS,TOLD WITHIN 28 DAYS, ,WITHIN 14 DAYS,IN 15 TO 28 DAYS,IN 29 TO 42 DAYS,IN 43 TO 62 DAYS,AFTER 62 DAYS
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected gynaecological cancer,279,174,105,0.623655914,,147,27,29,28,48
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected haematological malignancies (excluding acute leukaemia),25,20,5,0.8,,15,5,1,3,1
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected head & neck cancer,298,213,85,0.714765101,,184,29,41,31,13
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected lower gastrointestinal cancer,307,133,174,0.433224756,,43,90,73,62,39
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected lung cancer,76,70,6,0.921052632,,49,21,3,1,2
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected skin cancer,568,496,72,0.873239437,,353,143,50,16,6
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected testicular cancer,13,10,3,0.769230769,,8,2,1,1,1
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected upper gastrointestinal cancer,102,69,33,0.676470588,,25,44,8,10,15
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",URGENT SUSPECTED CANCER,Suspected urological malignancies (excluding testicular),198,145,53,0.732323232,,52,93,11,36,6
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,"BREAST SYMPTOMATIC, CANCER NOT SUSPECTED",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,90,89,1,0.988888889,,85,4,0,1,0
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected breast cancer,39,32,7,0.820512821,,14,18,5,1,1
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected gynaecological cancer,9,6,3,0.666666667,,0,6,3,0,0
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected lower gastrointestinal cancer,40,23,17,0.575,,9,14,6,6,5
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected lung cancer,25,13,12,0.52,,5,8,11,1,0
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected breast cancer,185,181,4,0.978378378,,163,18,1,0,3
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected gynaecological cancer,103,82,21,0.796116505,,47,35,13,7,1
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected haematological malignancies (excluding acute leukaemia),5,3,2,0.6,,0,3,1,0,1
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected head & neck cancer,84,69,15,0.821428571,,57,12,7,6,2
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected lower gastrointestinal cancer,168,134,34,0.797619048,,60,74,23,9,2
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected lung cancer,15,13,2,0.866666667,,3,10,2,0,0
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected skin cancer,215,201,14,0.934883721,,186,15,6,5,3
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected testicular cancer,2,2,0,1,,1,1,0,0,0
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected upper gastrointestinal cancer,94,68,26,0.723404255,,39,29,19,5,2
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected urological malignancies (excluding testicular),64,29,35,0.453125,,19,10,18,10,7
,R1H,BARTS HEALTH NHS TRUST,"BREAST SYMPTOMATIC, CANCER NOT SUSPECTED",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,175,174,1,0.994285714,,118,56,1,0,0
,R1H,BARTS HEALTH NHS TRUST,NATIONAL SCREENING PROGRAMME,Suspected breast cancer,1,1,0,1,,1,0,0,0,0
,R1H,BARTS HEALTH NHS TRUST,NATIONAL SCREENING PROGRAMME,Suspected gynaecological cancer,13,13,0,1,,10,3,0,0,0
,R1H,BARTS HEALTH NHS TRUST,NATIONAL SCREENING PROGRAMME,Suspected lung cancer,1,1,0,1,,0,1,0,0,0
,R1H,BARTS HEALTH NHS TRUST,URGENT SUSPECTED CANCER,Suspected breast cancer,623,609,14,0.97752809,,434,175,12,1,1
