"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
"Jun-24",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC (2)","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","237","103","134","0.434599156118143","","54","49","31","57","46"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","3","2","1","0.666666666666667","","0","2","0","1","0"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","2","2","0","1","","0","2","0","0","0"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","279","229","50","0.82078853046595","","121","108","25","17","8"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","68","64","4","0.941176470588235","","54","10","2","1","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","9","1","8","0.111111111111111","","0","1","3","5","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","190","52","138","0.273684210526316","","27","25","37","51","50"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lung cancer","2","1","1","0.5","","1","0","1","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","188","170","18","0.904255319148936","","148","22","12","2","4"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","90","84","6","0.933333333333333","","60","24","4","1","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","6","6","0","1","","6","0","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","156","103","53","0.66025641025641","","40","63","28","15","10"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","13","11","2","0.846153846153846","","8","3","2","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","166","113","53","0.680722891566265","","87","26","22","20","11"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","237","141","96","0.594936708860759","","30","111","58","21","17"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","34","25","9","0.735294117647059","","6","19","7","1","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","595","594","1","0.998319327731092","","544","50","1","0","0"
