"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
"Apr-24",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC (2)","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","76","55","21","0.723684210526316","","19","36","10","5","6"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","32","8","24","0.25","","4","4","10","11","3"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","13","5","8","0.384615384615385","","0","5","4","4","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","509","459","50","0.901768172888016","","361","98","8","18","24"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","10","9","1","0.9","","5","4","0","0","1"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","213","130","83","0.610328638497653","","71","59","42","30","11"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","230","95","135","0.41304347826087","","62","33","52","57","26"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","79","71","8","0.89873417721519","","26","45","4","1","3"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","15","14","1","0.933333333333333","","8","6","1","0","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","106","73","33","0.688679245283019","","13","60","21","4","8"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","20","9","11","0.45","","2","7","5","3","3"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","94","50","44","0.531914893617021","","16","34","20","19","5"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","1","1","0","1","","0","1","0","0","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","472","417","55","0.883474576271186","","196","221","31","18","6"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","10","5","5","0.5","","4","1","4","1","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","13","12","1","0.923076923076923","","9","3","0","1","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","265","115","150","0.433962264150943","","29","86","81","33","36"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","18","12","6","0.666666666666667","","4","8","0","2","4"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","206","154","52","0.747572815533981","","131","23","22","14","16"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","284","161","123","0.566901408450704","","52","109","61","38","24"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","42","33","9","0.785714285714286","","25","8","4","2","3"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","395","346","49","0.875949367088608","","238","108","14","20","15"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","6","5","1","0.833333333333333","","3","2","0","1","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","145","91","54","0.627586206896552","","50","41","23","22","9"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","247","108","139","0.437246963562753","","48","60","44","45","50"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","12","6","6","0.5","","2","4","4","2","0"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","295","204","91","0.691525423728814","","115","89","54","31","6"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","78","76","2","0.974358974358974","","67","9","1","0","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","9","2","7","0.222222222222222","","0","2","1","1","5"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","218","63","155","0.288990825688073","","33","30","44","52","59"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","244","204","40","0.836065573770492","","168","36","32","7","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","116","98","18","0.844827586206897","","63","35","6","1","11"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","7","7","0","1","","7","0","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","190","107","83","0.563157894736842","","50","57","39","30","14"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","15","8","7","0.533333333333333","","3","5","4","3","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","189","133","56","0.703703703703704","","105","28","28","9","19"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","233","143","90","0.613733905579399","","56","87","48","32","10"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","34","27","7","0.794117647058823","","13","14","5","2","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","1","0","1","0","","0","0","0","0","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","503","501","2","0.996023856858847","","482","19","0","1","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","3","3","0","1","","2","1","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","130","84","46","0.646153846153846","","55","29","16","19","11"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","94","49","45","0.521276595744681","","31","18","23","11","11"
,"RMC","BOLTON NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","126","114","12","0.904761904761905","","69","45","8","3","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","111","96","15","0.864864864864865","","52","44","10","5","0"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","9","8","1","0.888888888888889","","1","7","0","0","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","105","30","75","0.285714285714286","","3","27","48","18","9"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","311","288","23","0.92604501607717","","191","97","16","6","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","48","45","3","0.9375","","21","24","3","0","0"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","3","2","1","0.666666666666667","","2","0","1","0","0"
