"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
"Aug-24",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC (2)","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","188","169","19","0.898936170212766","","144","25","12","3","4"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","83","74","9","0.891566265060241","","56","18","4","4","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","2","2","0","1","","2","0","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","157","94","63","0.598726114649682","","64","30","30","23","10"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","17","9","8","0.529411764705882","","5","4","3","5","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","234","172","62","0.735042735042735","","150","22","23","26","13"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","259","160","99","0.617760617760618","","62","98","37","40","22"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","29","29","0","1","","14","15","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","536","503","33","0.938432835820896","","414","89","18","15","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","133","67","66","0.503759398496241","","36","31","24","24","18"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","87","53","34","0.609195402298851","","27","26","13","12","9"
,"RMC","BOLTON NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","99","96","3","0.96969696969697","","87","9","2","0","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","1","0","1","0","","0","0","1","0","0"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","61","57","4","0.934426229508197","","52","5","2","1","1"
